course_id,course_short_title,course_long_title,learner_id,certification_id,certified,country,learner_qualification,learners_year_of_birth,age,gender,grade,start_time_DI,last_event_DI,number_of_days_active,number_of_chapters,number_of_forum_post,incomplete_flag
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130595502,155706,0,United States,Bachelor's,1990,23,m,0,12-06-2013,15-06-2013,2,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130333339,972841,0,Australia,Bachelor's,1990,23,f,0,24-05-2013,17-11-2013,22,13,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130340497,464096,0,Europe,Bachelor's,1990,23,m,0,24-05-2013,27-07-2013,3,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130395011,243204,0,Poland,Bachelor's,1990,23,m,0.51,24-05-2013,22-07-2013,4,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130319052,457097,0,Unknown/Other,Bachelor's,1990,23,m,0,16-08-2013,17-11-2013,10,19,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130201294,512076,0,United States,Master's,1990,23,m,0,24-05-2013,25-05-2013,1,8,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130083461,195342,0,United States,Master's,1990,23,f,0,25-05-2013,25-05-2013,1,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130142042,762679,0,China,Bachelor's,1990,23,f,0,25-05-2013,26-05-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130206000,924292,0,Europe,Bachelor's,1990,23,m,0,08-06-2013,08-06-2013,1,9,0,0
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130163556,821983,0,United States,Bachelor's,1990,23,f,0,17-01-2013,,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130104705,723728,0,France,Master's,1990,23,m,0,03-01-2013,,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130318388,178704,0,South America,Secondary,1990,23,m,0,22-12-2012,,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130250344,999266,0,Africa,Secondary,1990,23,m,0,29-12-2012,,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130239530,915887,0,United States,Secondary,1990,23,f,0,09-01-2013,,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130214591,143187,0,Egypt,Secondary,1990,23,m,0,15-02-2013,,2,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130035808,152405,0,United States,Bachelor's,1990,23,f,0,31-01-2013,,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130536882,671275,0,United Kingdom,Bachelor's,1990,23,f,0,15-02-2013,,1,,0,1
HarvardX/PH278x/2013_Spring,HealthEnv,Human Health and Global Environmental Change,MHxPC130316269,686729,0,Europe,Secondary,1990,23,m,0,20-02-2013,,1,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130384832,300330,0,United States,Bachelor's,1990,23,m,0,27-01-2013,27-01-2013,1,,0,1
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130034681,802658,0,Indonesia,Bachelor's,1990,23,m,0,21-01-2013,21-01-2013,1,,0,0
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130202531,886258,0,India,Bachelor's,1990,23,m,0,29-01-2013,04-02-2013,2,,0,0
MITx/14.73x/2013_Spring,Poverty,The Challenges of Global Poverty,MHxPC130082499,593438,0,India,Bachelor's,1990,23,m,0,21-05-2013,,1,,0,1
MITx/2.01x/2013_Spring,Structures,Elements of Structures,MHxPC130262121,439954,0,India,Bachelor's,1990,23,m,0,30-03-2013,,1,,0,0
MITx/3.091x/2013_Spring,SSChem,Introduction to Solid State Chemistry,MHxPC130564590,732296,1,Morocco,Bachelor's,1990,23,m,0,23-01-2013,23-01-2013,1,,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130574564,149766,1,India,Bachelor's,1990,23,m,0,03-10-2012,,2,,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130473775,557350,0,Unknown/Other,Secondary,1990,23,m,0,07-09-2012,,,1,0,1
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130380366,881598,0,Unknown/Other,Bachelor's,1990,23,m,0,07-09-2012,,,1,0,1
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130112322,362723,0,India,Bachelor's,1990,23,f,0,08-09-2012,,,2,0,1
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130501343,797940,0,India,Bachelor's,1990,23,m,0,08-09-2012,,,1,0,1
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130487634,614146,1,Poland,Secondary,1990,23,m,0,09-09-2012,,,2,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130343138,878368,0,Unknown/Other,Bachelor's,1990,23,m,0,09-09-2012,,,2,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130351482,974760,0,Canada,Secondary,1990,23,m,0,09-09-2012,,,1,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130097351,197410,0,Unknown/Other,Secondary,1990,23,m,0,10-09-2012,,,1,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130595374,702667,1,United States,Secondary,1990,23,m,,05-06-2013,,58,16,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130044228,844297,1,Mexico,Master's,1990,23,m,0,26-09-2012,,1,,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130180195,956952,0,India,Bachelor's,1990,23,m,,21-01-2013,21-01-2013,1,17,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130101964,563867,1,United States,Bachelor's,1990,23,m,,24-01-2013,25-01-2013,2,2,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130289543,249233,0,Unknown/Other,Secondary,1990,23,m,,18-02-2013,,,2,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130467304,148515,0,Middle East,Secondary,1990,23,m,,06-07-2013,,1,3,0,0
MITx/6.002x/2012_Fall,Circuits,Circuits and Electronics,MHxPC130078274,478599,1,India,Bachelor's,1990,23,f,,11-07-2013,,1,14,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130576952,731307,1,United States,Bachelor's,1990,23,f,,30-07-2013,,,1,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130208762,199653,1,Ukraine,Bachelor's,1990,23,m,0,23-01-2013,24-01-2013,2,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130124235,845917,0,Russian Federation,Master's,1990,23,m,,07-08-2013,,5,12,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130092877,847166,0,Ukraine,Master's,1990,23,m,,02-09-2013,,17,14,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130531691,288571,0,India,Bachelor's,1990,23,f,0,14-01-2013,,1,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130115577,879079,0,United States,Secondary,1990,23,m,0,20-02-2013,,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130100628,540924,0,Colombia,Secondary,1990,23,m,0,24-01-2013,24-01-2013,1,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130254262,993875,0,Middle East,Bachelor's,1990,23,f,0,24-01-2013,24-01-2013,1,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130409382,985422,0,United Kingdom,Secondary,1990,23,m,0,22-01-2013,22-01-2013,1,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130335815,267497,0,Pakistan,Bachelor's,1990,23,m,0,24-01-2013,24-01-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130116493,589303,0,Brazil,Bachelor's,1990,23,m,0,26-01-2013,27-01-2013,1,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130179502,357416,1,India,Secondary,1990,23,m,0,29-01-2013,29-01-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130294410,533261,0,United States,Bachelor's,1990,23,m,0,29-01-2013,29-01-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130464229,344520,1,Nigeria,Secondary,1990,23,m,0,29-01-2013,29-01-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130178062,486109,0,Bangladesh,Secondary,1990,23,m,0,29-01-2013,30-01-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130484856,598481,0,India,Master's,1990,23,m,0,30-01-2013,30-01-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130271424,425976,0,Pakistan,Bachelor's,1990,23,m,0,02-02-2013,02-02-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130272371,447143,0,Europe,Bachelor's,1990,23,m,0,05-02-2013,05-02-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130141647,487584,0,Brazil,Secondary,1990,23,f,0,05-02-2013,05-02-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130291369,271350,1,Europe,Bachelor's,1990,23,m,0,07-02-2013,,5,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130575537,992060,0,Africa,Less than Secondary,1990,23,m,0,22-02-2013,,3,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130082499,182155,0,India,Bachelor's,1990,23,m,,22-07-2013,,1,10,0,0
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130233760,737023,1,Egypt,Bachelor's,1990,23,f,,23-08-2012,,2,8,0,0
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130280283,740924,0,Europe,Bachelor's,1990,23,m,0,10-09-2012,,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130164304,655100,0,India,Bachelor's,1990,23,m,0,22-01-2013,04-02-2013,2,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130405569,396975,0,Canada,Bachelor's,1990,23,f,,10-08-2013,,8,11,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130303270,817635,1,United States,Secondary,1990,23,m,0,22-05-2013,,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130580103,706234,1,Australia,Secondary,1990,23,m,0,27-01-2013,28-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130309315,153271,0,Canada,Bachelor's,1990,23,m,0,10-02-2013,,12,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130031262,306867,0,India,Bachelor's,1990,23,f,0,23-01-2013,23-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130320631,638050,0,United States,Bachelor's,1990,23,m,0,26-01-2013,27-01-2013,1,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130483131,139982,1,South America,Bachelor's,1990,23,m,0,22-01-2013,22-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130270006,964413,0,Portugal,Secondary,1990,23,m,0,23-01-2013,23-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130161310,387134,0,United States,Secondary,1990,23,f,0,23-01-2013,23-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130548213,953222,1,South Asia,Secondary,1990,23,m,0,17-02-2013,,1,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130596859,821615,0,Mexico,Bachelor's,1990,23,m,0,24-01-2013,24-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130449428,190441,0,United States,Bachelor's,1990,23,m,0,24-01-2013,24-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130513003,237827,1,East Asia,Bachelor's,1990,23,m,0,24-01-2013,24-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130460680,409000,0,South Asia,Bachelor's,1990,23,m,0,25-01-2013,26-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130503944,208046,0,Poland,Less than Secondary,1990,23,m,0,26-01-2013,28-01-2013,3,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130516694,512080,1,India,Master's,1990,23,m,0,27-01-2013,05-02-2013,2,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130189119,246000,0,Africa,Bachelor's,1990,23,m,0,27-01-2013,27-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130514872,253936,0,Morocco,Bachelor's,1990,23,m,0,28-01-2013,28-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130147191,420139,0,Canada,Secondary,1990,23,m,0,29-01-2013,30-01-2013,2,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130179502,194466,1,India,Secondary,1990,23,m,0,29-01-2013,29-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130519810,210541,0,South Asia,Secondary,1990,23,m,0,03-02-2013,03-02-2013,1,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130102048,360877,1,Brazil,Secondary,1990,23,m,0,03-02-2013,03-02-2013,1,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130492885,296691,0,Morocco,Bachelor's,1990,23,f,,03-02-2013,04-02-2013,2,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130025822,397528,1,India,Bachelor's,1990,23,m,0,04-02-2013,04-02-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130260709,328861,0,Pakistan,Bachelor's,1990,23,m,0,04-02-2013,05-02-2013,2,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130339889,947102,1,United States,Bachelor's,1990,23,f,0,04-02-2013,04-02-2013,1,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130044308,131956,1,United States,Secondary,1990,23,f,0,05-02-2013,06-02-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130184963,540018,0,Europe,Secondary,1990,23,m,0,07-02-2013,,1,3,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130221048,727544,1,Unknown/Other,Secondary,1990,23,m,0,07-02-2013,,,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130582974,220086,0,Unknown/Other,Bachelor's,1990,23,f,0,11-02-2013,,,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130018971,115527,0,India,Bachelor's,1990,23,m,0,11-02-2013,,,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130472728,830703,0,Unknown/Other,Secondary,1990,23,m,0,18-02-2013,,,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130410237,813116,0,Unknown/Other,Bachelor's,1990,23,m,0,28-02-2013,,,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130410534,820608,0,Spain,Bachelor's,1990,23,m,0,02-03-2013,,,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130527301,813702,1,China,Bachelor's,1990,23,m,0,03-03-2013,,,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130221046,628910,0,Unknown/Other,Secondary,1990,23,m,,09-08-2013,,,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130419163,382625,0,Middle East,Bachelor's,1990,23,m,,07-09-2013,,1,18,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130329737,655506,0,"Other North & Central Amer., Caribbean",Secondary,1990,23,f,0,14-02-2013,,11,,0,1
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130127226,494953,0,Europe,Bachelor's,1990,23,m,0,02-02-2013,03-02-2013,1,,0,1
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130386701,810715,0,Egypt,Bachelor's,1990,23,m,0,31-01-2013,31-01-2013,1,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130475658,313066,0,United States,Secondary,1990,23,f,0,01-02-2013,04-02-2013,2,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130119290,880079,0,Canada,Secondary,1990,23,m,0,09-02-2013,,1,,0,1
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130163180,591639,0,Russian Federation,Bachelor's,1990,23,m,0,09-02-2013,,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130016138,839162,0,United States,Bachelor's,1990,23,m,0,07-02-2013,,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130297434,602437,0,South America,Secondary,1990,23,m,0,16-02-2013,,5,2,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130043349,890184,1,Russian Federation,Doctorate,1990,23,f,0,18-02-2013,,,1,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130580103,376593,0,Australia,Doctorate,1990,23,m,0,27-01-2013,28-01-2013,1,1,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130503194,285330,0,United States,Doctorate,1990,23,m,0,28-01-2013,29-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130360466,641674,0,India,Doctorate,1990,23,m,0,31-01-2013,31-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130003280,198941,0,India,Doctorate,1990,23,m,0,22-01-2013,22-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130040363,696157,0,Russian Federation,Doctorate,1990,23,m,0,23-01-2013,24-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130223579,213231,1,Morocco,Doctorate,1990,23,m,0,24-01-2013,24-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130024572,677026,0,Middle East,Doctorate,1990,23,m,0,21-01-2013,21-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130242171,658351,0,Portugal,Doctorate,1990,23,m,0,23-01-2013,24-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130263692,493487,0,India,Doctorate,1990,23,f,0,20-03-2013,,4,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130465043,379881,0,Germany,Doctorate,1990,23,m,0,21-01-2013,22-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130526981,632516,0,South Asia,Doctorate,1990,23,m,0,23-01-2013,23-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130181382,867639,0,"Other North & Central Amer., Caribbean",Doctorate,1990,23,m,0,23-01-2013,23-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130189433,415434,0,Pakistan,Doctorate,1990,23,m,0,24-01-2013,24-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130264476,673688,1,China,Doctorate,1990,23,m,0,25-01-2013,25-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130209993,735764,0,Philippines,Doctorate,1990,23,m,0,25-01-2013,25-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130465544,393755,1,Europe,Doctorate,1990,23,m,0,25-01-2013,25-01-2013,1,2,0,0
